data,Distrito,Óbitos
2020-05-12,Ilha da Madeira,6
2020-05-13,Ilha da Madeira,11
2020-05-14,Ilha da Madeira,6
2020-05-15,Ilha da Madeira,7
2020-05-16,Ilha da Madeira,9
2020-05-17,Ilha da Madeira,7
2020-05-18,Ilha da Madeira,8
2020-05-19,Ilha da Madeira,6
2020-05-20,Ilha da Madeira,7
2020-05-21,Ilha da Madeira,3
2020-05-22,Ilha da Madeira,7
2020-05-23,Ilha da Madeira,6
2020-05-24,Ilha da Madeira,12
2020-05-25,Ilha da Madeira,11
2020-05-26,Ilha da Madeira,7
2020-05-27,Ilha da Madeira,6
2020-05-28,Ilha da Madeira,7
2020-05-29,Ilha da Madeira,7
2020-05-30,Ilha da Madeira,12
2020-05-31,Ilha da Madeira,6
2020-06-01,Ilha da Madeira,8
2020-06-02,Ilha da Madeira,5
2020-06-03,Ilha da Madeira,6
2020-06-04,Ilha da Madeira,6
2020-06-05,Ilha da Madeira,8
2020-06-06,Ilha da Madeira,8
2020-06-07,Ilha da Madeira,4
2020-06-08,Ilha da Madeira,5
2020-06-09,Ilha da Madeira,4
2020-06-10,Ilha da Madeira,5
2020-06-11,Ilha da Madeira,5
2020-06-12,Ilha da Madeira,7
2020-06-13,Ilha da Madeira,6
2020-06-14,Ilha da Madeira,5
2020-06-15,Ilha da Madeira,3
2020-06-16,Ilha da Madeira,6
2020-06-17,Ilha da Madeira,6
2020-06-18,Ilha da Madeira,6
2020-06-19,Ilha da Madeira,2
2020-06-20,Ilha da Madeira,6
2020-06-21,Ilha da Madeira,5
2020-06-22,Ilha da Madeira,6
2020-06-23,Ilha da Madeira,7
2020-06-24,Ilha da Madeira,2
2020-06-25,Ilha da Madeira,7
2020-06-26,Ilha da Madeira,11
2020-06-27,Ilha da Madeira,8
2020-06-28,Ilha da Madeira,5
2020-06-29,Ilha da Madeira,7
2020-06-30,Ilha da Madeira,10
2020-07-01,Ilha da Madeira,7
2020-07-02,Ilha da Madeira,6
2020-07-03,Ilha da Madeira,8
2020-07-04,Ilha da Madeira,8
2020-07-05,Ilha da Madeira,9
2020-07-06,Ilha da Madeira,6
2020-07-07,Ilha da Madeira,6
2020-07-08,Ilha da Madeira,9
2020-07-09,Ilha da Madeira,7
2020-07-10,Ilha da Madeira,4
2020-07-11,Ilha da Madeira,5
2020-07-12,Ilha da Madeira,8
2020-07-13,Ilha da Madeira,8
2020-07-14,Ilha da Madeira,6
2020-07-15,Ilha da Madeira,7
2020-07-16,Ilha da Madeira,12
2020-07-17,Ilha da Madeira,2
2020-07-18,Ilha da Madeira,9
2020-07-19,Ilha da Madeira,7
2020-07-20,Ilha da Madeira,10
2020-07-21,Ilha da Madeira,4
2020-07-22,Ilha da Madeira,4
2020-07-23,Ilha da Madeira,8
2020-07-24,Ilha da Madeira,12
2020-07-25,Ilha da Madeira,12
2020-07-26,Ilha da Madeira,7
2020-07-27,Ilha da Madeira,6
2020-07-28,Ilha da Madeira,4
2020-07-29,Ilha da Madeira,7
2020-07-30,Ilha da Madeira,5
2020-07-31,Ilha da Madeira,10
2020-01-01,Ilha das Flores,0
2020-01-02,Ilha das Flores,0
2020-01-03,Ilha das Flores,0
2020-01-04,Ilha das Flores,0
2020-01-05,Ilha das Flores,0
2020-01-06,Ilha das Flores,0
2020-01-07,Ilha das Flores,0
2020-01-08,Ilha das Flores,1
2020-01-09,Ilha das Flores,0
2020-01-10,Ilha das Flores,0
2020-01-11,Ilha das Flores,0
2020-01-12,Ilha das Flores,1
2020-01-13,Ilha das Flores,0
2020-01-14,Ilha das Flores,0
2020-01-15,Ilha das Flores,0
2020-01-16,Ilha das Flores,1
2020-01-17,Ilha das Flores,0
2020-01-18,Ilha das Flores,0
2020-01-19,Ilha das Flores,0
2020-01-20,Ilha das Flores,0
2020-01-21,Ilha das Flores,0
2020-01-22,Ilha das Flores,0
2020-01-23,Ilha das Flores,0
2020-01-24,Ilha das Flores,0
2020-01-25,Ilha das Flores,0
2020-01-26,Ilha das Flores,0
2020-01-27,Ilha das Flores,0
2020-01-28,Ilha das Flores,0
2020-01-29,Ilha das Flores,0
2020-01-30,Ilha das Flores,0
2020-01-31,Ilha das Flores,0
2020-02-01,Ilha das Flores,0
2020-02-02,Ilha das Flores,0
2020-02-03,Ilha das Flores,0
2020-02-04,Ilha das Flores,0
2020-02-05,Ilha das Flores,0
2020-02-06,Ilha das Flores,0
2020-02-07,Ilha das Flores,0
2020-02-08,Ilha das Flores,1
2020-02-09,Ilha das Flores,0
2020-02-10,Ilha das Flores,0
2020-02-11,Ilha das Flores,0
2020-02-12,Ilha das Flores,0
2020-02-13,Ilha das Flores,0
2020-02-14,Ilha das Flores,0
2020-02-15,Ilha das Flores,0
2020-02-16,Ilha das Flores,0
2020-02-17,Ilha das Flores,0
2020-02-18,Ilha das Flores,0
2020-02-19,Ilha das Flores,0
2020-02-20,Ilha das Flores,0
2020-02-21,Ilha das Flores,1
2020-02-22,Ilha das Flores,0
2020-02-23,Ilha das Flores,1
2020-02-24,Ilha das Flores,0
2020-02-25,Ilha das Flores,0
2020-02-26,Ilha das Flores,0
2020-02-27,Ilha das Flores,0
2020-02-28,Ilha das Flores,0
2020-02-29,Ilha das Flores,0
2020-03-01,Ilha das Flores,0
2020-03-02,Ilha das Flores,0
2020-03-03,Ilha das Flores,0
2020-03-04,Ilha das Flores,0
2020-03-05,Ilha das Flores,1
2020-03-06,Ilha das Flores,0
2020-03-07,Ilha das Flores,0
2020-03-08,Ilha das Flores,0
2020-03-09,Ilha das Flores,0
2020-03-10,Ilha das Flores,0
2020-03-11,Ilha das Flores,1
2020-03-12,Ilha das Flores,0
2020-03-13,Ilha das Flores,0
2020-03-14,Ilha das Flores,0
2020-03-15,Ilha das Flores,0
2020-03-16,Ilha das Flores,0
2020-03-17,Ilha das Flores,0
2020-03-18,Ilha das Flores,0
2020-03-19,Ilha das Flores,1
2020-03-20,Ilha das Flores,0
2020-03-21,Ilha das Flores,0
2020-03-22,Ilha das Flores,0
2020-03-23,Ilha das Flores,1
2020-03-24,Ilha das Flores,0
2020-03-25,Ilha das Flores,0
2020-03-26,Ilha das Flores,0
2020-03-27,Ilha das Flores,0
2020-03-28,Ilha das Flores,0
2020-03-29,Ilha das Flores,0
2020-03-30,Ilha das Flores,0
2020-03-31,Ilha das Flores,0
2020-04-01,Ilha das Flores,0
2020-04-02,Ilha das Flores,0
2020-04-03,Ilha das Flores,0
2020-04-04,Ilha das Flores,0
2020-04-05,Ilha das Flores,0
2020-04-06,Ilha das Flores,0
2020-04-07,Ilha das Flores,0
2020-04-08,Ilha das Flores,0
2020-04-09,Ilha das Flores,0
2020-04-10,Ilha das Flores,0
2020-04-11,Ilha das Flores,1
2020-04-12,Ilha das Flores,0
2020-04-13,Ilha das Flores,0
2020-04-14,Ilha das Flores,0
2020-04-15,Ilha das Flores,1
2020-04-16,Ilha das Flores,0
2020-04-17,Ilha das Flores,0
2020-04-18,Ilha das Flores,0
2020-04-19,Ilha das Flores,0
2020-04-20,Ilha das Flores,1
2020-04-21,Ilha das Flores,1
2020-04-22,Ilha das Flores,1
2020-04-23,Ilha das Flores,0
2020-04-24,Ilha das Flores,0
2020-04-25,Ilha das Flores,0
2020-04-26,Ilha das Flores,0
2020-04-27,Ilha das Flores,0
2020-04-28,Ilha das Flores,0
2020-04-29,Ilha das Flores,0
2020-04-30,Ilha das Flores,0
2020-05-01,Ilha das Flores,1
2020-05-02,Ilha das Flores,0
2020-05-03,Ilha das Flores,0
2020-05-04,Ilha das Flores,0
2020-05-05,Ilha das Flores,0
2020-05-06,Ilha das Flores,0
2020-05-07,Ilha das Flores,0
2020-05-08,Ilha das Flores,0
2020-05-09,Ilha das Flores,0
2020-05-10,Ilha das Flores,0
2020-05-11,Ilha das Flores,0
2020-05-12,Ilha das Flores,0
2020-05-13,Ilha das Flores,1
2020-05-14,Ilha das Flores,0
2020-05-15,Ilha das Flores,0
2020-05-16,Ilha das Flores,1
2020-05-17,Ilha das Flores,1
2020-05-18,Ilha das Flores,0
2020-05-19,Ilha das Flores,0
2020-05-20,Ilha das Flores,0
2020-05-21,Ilha das Flores,0
2020-05-22,Ilha das Flores,0
2020-05-23,Ilha das Flores,0
2020-05-24,Ilha das Flores,0
2020-05-25,Ilha das Flores,0
2020-05-26,Ilha das Flores,1
2020-05-27,Ilha das Flores,0
2020-05-28,Ilha das Flores,0
2020-05-29,Ilha das Flores,0
2020-05-30,Ilha das Flores,0
2020-05-31,Ilha das Flores,0
2020-06-01,Ilha das Flores,0
2020-06-02,Ilha das Flores,0
2020-06-03,Ilha das Flores,0
2020-06-04,Ilha das Flores,0
2020-06-05,Ilha das Flores,0
2020-06-06,Ilha das Flores,0
2020-06-07,Ilha das Flores,1
2020-06-08,Ilha das Flores,0
2020-06-09,Ilha das Flores,0
2020-06-10,Ilha das Flores,0
2020-06-11,Ilha das Flores,0
2020-06-12,Ilha das Flores,0
2020-06-13,Ilha das Flores,0
2020-06-14,Ilha das Flores,0
2020-06-15,Ilha das Flores,1
2020-06-16,Ilha das Flores,1
2020-06-17,Ilha das Flores,0
2020-06-18,Ilha das Flores,0
2020-06-19,Ilha das Flores,0
2020-06-20,Ilha das Flores,1
2020-06-21,Ilha das Flores,0
2020-06-22,Ilha das Flores,0
2020-06-23,Ilha das Flores,0
2020-06-24,Ilha das Flores,0
2020-06-25,Ilha das Flores,0
2020-06-26,Ilha das Flores,0
2020-06-27,Ilha das Flores,0
2020-06-28,Ilha das Flores,0
2020-06-29,Ilha das Flores,0
2020-06-30,Ilha das Flores,0
2020-07-01,Ilha das Flores,0
2020-07-02,Ilha das Flores,0
2020-07-03,Ilha das Flores,0
2020-07-04,Ilha das Flores,0
2020-07-05,Ilha das Flores,0
2020-07-06,Ilha das Flores,0
2020-07-07,Ilha das Flores,0
2020-07-08,Ilha das Flores,0
2020-07-09,Ilha das Flores,0
2020-07-10,Ilha das Flores,0
2020-07-11,Ilha das Flores,0
2020-07-12,Ilha das Flores,0
2020-07-13,Ilha das Flores,0
2020-07-14,Ilha das Flores,0
2020-07-15,Ilha das Flores,0
2020-07-16,Ilha das Flores,0
2020-07-17,Ilha das Flores,0
2020-07-18,Ilha das Flores,1
2020-07-19,Ilha das Flores,0
2020-07-20,Ilha das Flores,1
2020-07-21,Ilha das Flores,0
2020-07-22,Ilha das Flores,0
2020-07-23,Ilha das Flores,1
2020-07-24,Ilha das Flores,0
2020-07-25,Ilha das Flores,1
2020-07-26,Ilha das Flores,0
2020-07-27,Ilha das Flores,0
2020-07-28,Ilha das Flores,0
2020-07-29,Ilha das Flores,1
2020-07-30,Ilha das Flores,0
2020-07-31,Ilha das Flores,0
2020-01-01,Ilha de Porto Santo,0
2020-01-02,Ilha de Porto Santo,1
2020-01-03,Ilha de Porto Santo,0
2020-01-04,Ilha de Porto Santo,0
2020-01-05,Ilha de Porto Santo,0
2020-01-06,Ilha de Porto Santo,0
2020-01-07,Ilha de Porto Santo,0
2020-01-08,Ilha de Porto Santo,0
2020-01-09,Ilha de Porto Santo,0
2020-01-10,Ilha de Porto Santo,0
2020-01-11,Ilha de Porto Santo,1
2020-01-12,Ilha de Porto Santo,0
2020-01-13,Ilha de Porto Santo,0
2020-01-14,Ilha de Porto Santo,0
2020-01-15,Ilha de Porto Santo,0
2020-01-16,Ilha de Porto Santo,1
2020-01-17,Ilha de Porto Santo,0
2020-01-18,Ilha de Porto Santo,1
2020-01-19,Ilha de Porto Santo,1
2020-01-20,Ilha de Porto Santo,1
2020-01-21,Ilha de Porto Santo,0
2020-01-22,Ilha de Porto Santo,0
2020-01-23,Ilha de Porto Santo,0
2020-01-24,Ilha de Porto Santo,0
2020-01-25,Ilha de Porto Santo,0
2020-01-26,Ilha de Porto Santo,1
2020-01-27,Ilha de Porto Santo,0
2020-01-28,Ilha de Porto Santo,0
2020-01-29,Ilha de Porto Santo,0
2020-01-30,Ilha de Porto Santo,0
2020-01-31,Ilha de Porto Santo,0
2020-02-01,Ilha de Porto Santo,0
2020-02-02,Ilha de Porto Santo,0
2020-02-03,Ilha de Porto Santo,0
2020-02-04,Ilha de Porto Santo,0
2020-02-05,Ilha de Porto Santo,0
2020-02-06,Ilha de Porto Santo,0
2020-02-07,Ilha de Porto Santo,0
2020-02-08,Ilha de Porto Santo,0
2020-02-09,Ilha de Porto Santo,0
2020-02-10,Ilha de Porto Santo,0
2020-02-11,Ilha de Porto Santo,0
2020-02-12,Ilha de Porto Santo,0
2020-02-13,Ilha de Porto Santo,0
2020-02-14,Ilha de Porto Santo,0
2020-02-15,Ilha de Porto Santo,0
2020-02-16,Ilha de Porto Santo,0
2020-02-17,Ilha de Porto Santo,0
2020-02-18,Ilha de Porto Santo,1
2020-02-19,Ilha de Porto Santo,1
2020-02-20,Ilha de Porto Santo,0
2020-02-21,Ilha de Porto Santo,1
2020-02-22,Ilha de Porto Santo,0
2020-02-23,Ilha de Porto Santo,0
2020-02-24,Ilha de Porto Santo,0
2020-02-25,Ilha de Porto Santo,0
2020-02-26,Ilha de Porto Santo,0
2020-02-27,Ilha de Porto Santo,0
2020-02-28,Ilha de Porto Santo,0
2020-02-29,Ilha de Porto Santo,1
2020-03-01,Ilha de Porto Santo,0
2020-03-02,Ilha de Porto Santo,0
2020-03-03,Ilha de Porto Santo,0
2020-03-04,Ilha de Porto Santo,0
2020-03-05,Ilha de Porto Santo,0
2020-03-06,Ilha de Porto Santo,0
2020-03-07,Ilha de Porto Santo,0
2020-03-08,Ilha de Porto Santo,0
2020-03-09,Ilha de Porto Santo,0
2020-03-10,Ilha de Porto Santo,0
2020-03-11,Ilha de Porto Santo,0
2020-03-12,Ilha de Porto Santo,0
2020-03-13,Ilha de Porto Santo,0
2020-03-14,Ilha de Porto Santo,1
2020-03-15,Ilha de Porto Santo,0
2020-03-16,Ilha de Porto Santo,0
2020-03-17,Ilha de Porto Santo,0
2020-03-18,Ilha de Porto Santo,0
2020-03-19,Ilha de Porto Santo,1
2020-03-20,Ilha de Porto Santo,0
2020-03-21,Ilha de Porto Santo,0
2020-03-22,Ilha de Porto Santo,0
2020-03-23,Ilha de Porto Santo,0
2020-03-24,Ilha de Porto Santo,0
2020-03-25,Ilha de Porto Santo,0
2020-03-26,Ilha de Porto Santo,1
2020-03-27,Ilha de Porto Santo,1
2020-03-28,Ilha de Porto Santo,0
2020-03-29,Ilha de Porto Santo,0
2020-03-30,Ilha de Porto Santo,1
2020-03-31,Ilha de Porto Santo,0
2020-04-01,Ilha de Porto Santo,0
2020-04-02,Ilha de Porto Santo,1
2020-04-03,Ilha de Porto Santo,0
2020-04-04,Ilha de Porto Santo,0
2020-04-05,Ilha de Porto Santo,0
2020-04-06,Ilha de Porto Santo,0
2020-04-07,Ilha de Porto Santo,1
2020-04-08,Ilha de Porto Santo,0
2020-04-09,Ilha de Porto Santo,0
2020-04-10,Ilha de Porto Santo,0
2020-04-11,Ilha de Porto Santo,0
2020-04-12,Ilha de Porto Santo,0
2020-04-13,Ilha de Porto Santo,0
2020-04-14,Ilha de Porto Santo,0
2020-04-15,Ilha de Porto Santo,0
2020-04-16,Ilha de Porto Santo,0
2020-04-17,Ilha de Porto Santo,0
2020-04-18,Ilha de Porto Santo,0
2020-04-19,Ilha de Porto Santo,1
2020-04-20,Ilha de Porto Santo,0
2020-04-21,Ilha de Porto Santo,0
2020-04-22,Ilha de Porto Santo,0
2020-04-23,Ilha de Porto Santo,0
2020-04-24,Ilha de Porto Santo,0
2020-04-25,Ilha de Porto Santo,0
2020-04-26,Ilha de Porto Santo,0
2020-04-27,Ilha de Porto Santo,0
2020-04-28,Ilha de Porto Santo,0
2020-04-29,Ilha de Porto Santo,0
2020-04-30,Ilha de Porto Santo,0
2020-05-01,Ilha de Porto Santo,0
2020-05-02,Ilha de Porto Santo,0
2020-05-03,Ilha de Porto Santo,0
2020-05-04,Ilha de Porto Santo,1
2020-05-05,Ilha de Porto Santo,0
2020-05-06,Ilha de Porto Santo,0
2020-05-07,Ilha de Porto Santo,0
2020-05-08,Ilha de Porto Santo,0
2020-05-09,Ilha de Porto Santo,0
2020-05-10,Ilha de Porto Santo,0
2020-05-11,Ilha de Porto Santo,0
2020-05-12,Ilha de Porto Santo,0
2020-05-13,Ilha de Porto Santo,0
2020-05-14,Ilha de Porto Santo,0
2020-05-15,Ilha de Porto Santo,0
2020-05-16,Ilha de Porto Santo,0
2020-05-17,Ilha de Porto Santo,1
2020-05-18,Ilha de Porto Santo,0
2020-05-19,Ilha de Porto Santo,0
2020-05-20,Ilha de Porto Santo,0
2020-05-21,Ilha de Porto Santo,0
2020-05-22,Ilha de Porto Santo,0
2020-05-23,Ilha de Porto Santo,0
2020-05-24,Ilha de Porto Santo,0
2020-05-25,Ilha de Porto Santo,0
2020-05-26,Ilha de Porto Santo,0
2020-05-27,Ilha de Porto Santo,0
2020-05-28,Ilha de Porto Santo,0
2020-05-29,Ilha de Porto Santo,0
2020-05-30,Ilha de Porto Santo,0
2020-05-31,Ilha de Porto Santo,2
2020-06-01,Ilha de Porto Santo,0
2020-06-02,Ilha de Porto Santo,0
2020-06-03,Ilha de Porto Santo,0
2020-06-04,Ilha de Porto Santo,0
2020-06-05,Ilha de Porto Santo,0
2020-06-06,Ilha de Porto Santo,0
2020-06-07,Ilha de Porto Santo,0
2020-06-08,Ilha de Porto Santo,0
2020-06-09,Ilha de Porto Santo,1
2020-06-10,Ilha de Porto Santo,0
2020-06-11,Ilha de Porto Santo,0
2020-06-12,Ilha de Porto Santo,0
2020-06-13,Ilha de Porto Santo,0
2020-06-14,Ilha de Porto Santo,0
2020-06-15,Ilha de Porto Santo,0
2020-06-16,Ilha de Porto Santo,1
2020-06-17,Ilha de Porto Santo,0
2020-06-18,Ilha de Porto Santo,0
2020-06-19,Ilha de Porto Santo,0
2020-06-20,Ilha de Porto Santo,0
2020-06-21,Ilha de Porto Santo,0
2020-06-22,Ilha de Porto Santo,1
2020-06-23,Ilha de Porto Santo,0
2020-06-24,Ilha de Porto Santo,0
2020-06-25,Ilha de Porto Santo,0
2020-06-26,Ilha de Porto Santo,0
2020-06-27,Ilha de Porto Santo,1
2020-06-28,Ilha de Porto Santo,0
2020-06-29,Ilha de Porto Santo,1
2020-06-30,Ilha de Porto Santo,0
2020-07-01,Ilha de Porto Santo,0
2020-07-02,Ilha de Porto Santo,0
2020-07-03,Ilha de Porto Santo,0
2020-07-04,Ilha de Porto Santo,0
2020-07-05,Ilha de Porto Santo,0
2020-07-06,Ilha de Porto Santo,0
2020-07-07,Ilha de Porto Santo,0
2020-07-08,Ilha de Porto Santo,0
2020-07-09,Ilha de Porto Santo,0
2020-07-10,Ilha de Porto Santo,0
2020-07-11,Ilha de Porto Santo,0
2020-07-12,Ilha de Porto Santo,0
2020-07-13,Ilha de Porto Santo,0
2020-07-14,Ilha de Porto Santo,0
2020-07-15,Ilha de Porto Santo,0
2020-07-16,Ilha de Porto Santo,0
2020-07-17,Ilha de Porto Santo,0
2020-07-18,Ilha de Porto Santo,1
2020-07-19,Ilha de Porto Santo,1
2020-07-20,Ilha de Porto Santo,0
2020-07-21,Ilha de Porto Santo,0
2020-07-22,Ilha de Porto Santo,1
2020-07-23,Ilha de Porto Santo,0
2020-07-24,Ilha de Porto Santo,1
2020-07-25,Ilha de Porto Santo,0
2020-07-26,Ilha de Porto Santo,0
2020-07-27,Ilha de Porto Santo,0
2020-07-28,Ilha de Porto Santo,0
2020-07-29,Ilha de Porto Santo,0
2020-07-30,Ilha de Porto Santo,0
2020-07-31,Ilha de Porto Santo,0
2020-01-01,Ilha de Santa Maria,0
2020-01-02,Ilha de Santa Maria,0
2020-01-03,Ilha de Santa Maria,0
2020-01-04,Ilha de Santa Maria,0
2020-01-05,Ilha de Santa Maria,0
2020-01-06,Ilha de Santa Maria,0
2020-01-07,Ilha de Santa Maria,0
2020-01-08,Ilha de Santa Maria,0
2020-01-09,Ilha de Santa Maria,1
2020-01-10,Ilha de Santa Maria,0
2020-01-11,Ilha de Santa Maria,0
2020-01-12,Ilha de Santa Maria,0
2020-01-13,Ilha de Santa Maria,0
2020-01-14,Ilha de Santa Maria,0
2020-01-15,Ilha de Santa Maria,0
2020-01-16,Ilha de Santa Maria,0
2020-01-17,Ilha de Santa Maria,0
2020-01-18,Ilha de Santa Maria,0
2020-01-19,Ilha de Santa Maria,0
2020-01-20,Ilha de Santa Maria,0
2020-01-21,Ilha de Santa Maria,0
2020-01-22,Ilha de Santa Maria,0
2020-01-23,Ilha de Santa Maria,0
2020-01-24,Ilha de Santa Maria,0
2020-01-25,Ilha de Santa Maria,0
2020-01-26,Ilha de Santa Maria,0
2020-01-27,Ilha de Santa Maria,0
2020-01-28,Ilha de Santa Maria,0
2020-01-29,Ilha de Santa Maria,0
2020-01-30,Ilha de Santa Maria,0
2020-01-31,Ilha de Santa Maria,0
2020-02-01,Ilha de Santa Maria,0
2020-02-02,Ilha de Santa Maria,0
2020-02-03,Ilha de Santa Maria,0
2020-02-04,Ilha de Santa Maria,0
2020-02-05,Ilha de Santa Maria,0
2020-02-06,Ilha de Santa Maria,0
2020-02-07,Ilha de Santa Maria,1
2020-02-08,Ilha de Santa Maria,0
2020-02-09,Ilha de Santa Maria,0
2020-02-10,Ilha de Santa Maria,1
2020-02-11,Ilha de Santa Maria,0
2020-02-12,Ilha de Santa Maria,0
2020-02-13,Ilha de Santa Maria,0
2020-02-14,Ilha de Santa Maria,0
2020-02-15,Ilha de Santa Maria,0
2020-02-16,Ilha de Santa Maria,0
2020-02-17,Ilha de Santa Maria,0
2020-02-18,Ilha de Santa Maria,0
2020-02-19,Ilha de Santa Maria,0
2020-02-20,Ilha de Santa Maria,1
2020-02-21,Ilha de Santa Maria,0
2020-02-22,Ilha de Santa Maria,0
2020-02-23,Ilha de Santa Maria,0
2020-02-24,Ilha de Santa Maria,1
2020-02-25,Ilha de Santa Maria,0
2020-02-26,Ilha de Santa Maria,0
2020-02-27,Ilha de Santa Maria,0
2020-02-28,Ilha de Santa Maria,0
2020-02-29,Ilha de Santa Maria,1
2020-03-01,Ilha de Santa Maria,0
2020-03-02,Ilha de Santa Maria,0
2020-03-03,Ilha de Santa Maria,0
2020-03-04,Ilha de Santa Maria,0
2020-03-05,Ilha de Santa Maria,0
2020-03-06,Ilha de Santa Maria,0
2020-03-07,Ilha de Santa Maria,0
2020-03-08,Ilha de Santa Maria,1
2020-03-09,Ilha de Santa Maria,0
2020-03-10,Ilha de Santa Maria,0
2020-03-11,Ilha de Santa Maria,1
2020-03-12,Ilha de Santa Maria,0
2020-03-13,Ilha de Santa Maria,0
2020-03-14,Ilha de Santa Maria,0
2020-03-15,Ilha de Santa Maria,0
2020-03-16,Ilha de Santa Maria,0
2020-03-17,Ilha de Santa Maria,0
2020-03-18,Ilha de Santa Maria,0
2020-03-19,Ilha de Santa Maria,0
2020-03-20,Ilha de Santa Maria,1
2020-03-21,Ilha de Santa Maria,0
2020-03-22,Ilha de Santa Maria,0
2020-03-23,Ilha de Santa Maria,0
2020-03-24,Ilha de Santa Maria,0
2020-03-25,Ilha de Santa Maria,0
2020-03-26,Ilha de Santa Maria,0
2020-03-27,Ilha de Santa Maria,0
2020-03-28,Ilha de Santa Maria,0
2020-03-29,Ilha de Santa Maria,0
2020-03-30,Ilha de Santa Maria,0
2020-03-31,Ilha de Santa Maria,0
2020-04-01,Ilha de Santa Maria,1
2020-04-02,Ilha de Santa Maria,0
2020-04-03,Ilha de Santa Maria,0
2020-04-04,Ilha de Santa Maria,0
2020-04-05,Ilha de Santa Maria,0
2020-04-06,Ilha de Santa Maria,0
2020-04-07,Ilha de Santa Maria,0
2020-04-08,Ilha de Santa Maria,0
2020-04-09,Ilha de Santa Maria,0
2020-04-10,Ilha de Santa Maria,0
2020-04-11,Ilha de Santa Maria,0
2020-04-12,Ilha de Santa Maria,0
2020-04-13,Ilha de Santa Maria,0
2020-04-14,Ilha de Santa Maria,0
2020-04-15,Ilha de Santa Maria,0
2020-04-16,Ilha de Santa Maria,0
2020-04-17,Ilha de Santa Maria,1
2020-04-18,Ilha de Santa Maria,1
2020-04-19,Ilha de Santa Maria,0
2020-04-20,Ilha de Santa Maria,0
2020-04-21,Ilha de Santa Maria,0
2020-04-22,Ilha de Santa Maria,0
2020-04-23,Ilha de Santa Maria,0
2020-04-24,Ilha de Santa Maria,0
2020-04-25,Ilha de Santa Maria,0
2020-04-26,Ilha de Santa Maria,0
2020-04-27,Ilha de Santa Maria,1
2020-04-28,Ilha de Santa Maria,0
2020-04-29,Ilha de Santa Maria,0
2020-04-30,Ilha de Santa Maria,1
2020-05-01,Ilha de Santa Maria,0
2020-05-02,Ilha de Santa Maria,0
2020-05-03,Ilha de Santa Maria,0
2020-05-04,Ilha de Santa Maria,1
2020-05-05,Ilha de Santa Maria,0
2020-05-06,Ilha de Santa Maria,2
2020-05-07,Ilha de Santa Maria,0
2020-05-08,Ilha de Santa Maria,0
2020-05-09,Ilha de Santa Maria,0
2020-05-10,Ilha de Santa Maria,0
2020-05-11,Ilha de Santa Maria,0
2020-05-12,Ilha de Santa Maria,0
2020-05-13,Ilha de Santa Maria,0
2020-05-14,Ilha de Santa Maria,0
2020-05-15,Ilha de Santa Maria,0
2020-05-16,Ilha de Santa Maria,0
2020-05-17,Ilha de Santa Maria,0
2020-05-18,Ilha de Santa Maria,0
2020-05-19,Ilha de Santa Maria,0
2020-05-20,Ilha de Santa Maria,0
2020-05-21,Ilha de Santa Maria,0
2020-05-22,Ilha de Santa Maria,0
2020-05-23,Ilha de Santa Maria,0
2020-05-24,Ilha de Santa Maria,0
2020-05-25,Ilha de Santa Maria,0
2020-05-26,Ilha de Santa Maria,0
2020-05-27,Ilha de Santa Maria,0
2020-05-28,Ilha de Santa Maria,0
2020-05-29,Ilha de Santa Maria,0
2020-05-30,Ilha de Santa Maria,0
2020-05-31,Ilha de Santa Maria,0
2020-06-01,Ilha de Santa Maria,0
2020-06-02,Ilha de Santa Maria,0
2020-06-03,Ilha de Santa Maria,1
2020-06-04,Ilha de Santa Maria,0
2020-06-05,Ilha de Santa Maria,0
2020-06-06,Ilha de Santa Maria,0
2020-06-07,Ilha de Santa Maria,0
2020-06-08,Ilha de Santa Maria,0
2020-06-09,Ilha de Santa Maria,0
2020-06-10,Ilha de Santa Maria,0
2020-06-11,Ilha de Santa Maria,0
2020-06-12,Ilha de Santa Maria,0
2020-06-13,Ilha de Santa Maria,0
2020-06-14,Ilha de Santa Maria,0
2020-06-15,Ilha de Santa Maria,0
2020-06-16,Ilha de Santa Maria,1
2020-06-17,Ilha de Santa Maria,1
2020-06-18,Ilha de Santa Maria,0
2020-06-19,Ilha de Santa Maria,0
2020-06-20,Ilha de Santa Maria,0
2020-06-21,Ilha de Santa Maria,0
2020-06-22,Ilha de Santa Maria,0
2020-06-23,Ilha de Santa Maria,0
2020-06-24,Ilha de Santa Maria,0
2020-06-25,Ilha de Santa Maria,0
2020-06-26,Ilha de Santa Maria,0
2020-06-27,Ilha de Santa Maria,1
2020-06-28,Ilha de Santa Maria,0
2020-06-29,Ilha de Santa Maria,0
2020-06-30,Ilha de Santa Maria,0
2020-07-01,Ilha de Santa Maria,0
2020-07-02,Ilha de Santa Maria,0
2020-07-03,Ilha de Santa Maria,0
2020-07-04,Ilha de Santa Maria,0
2020-07-05,Ilha de Santa Maria,0
2020-07-06,Ilha de Santa Maria,0
2020-07-07,Ilha de Santa Maria,0
2020-07-08,Ilha de Santa Maria,0
2020-07-09,Ilha de Santa Maria,0
2020-07-10,Ilha de Santa Maria,1
2020-07-11,Ilha de Santa Maria,0
2020-07-12,Ilha de Santa Maria,0
2020-07-13,Ilha de Santa Maria,0
2020-07-14,Ilha de Santa Maria,0
2020-07-15,Ilha de Santa Maria,0
